文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157246714201930,https://www.facebook.com/cwgroup/posts/10157246714201930,【揭秘池上秋收為何熱度爆棚】#池上秋收稻穗藝術節 歡迎追蹤 CSR在天下 粉專  台灣好基金會執行長李應平說：「秋收藝術節已經成為池上向國際遞交最美麗的一張名片。」 在500公頃沒有電線杆的黃金稻海而聞名的台東池上，花了20年的時間，讓每年近百萬的遊客爭相到訪。   這群人如何造就今日池上的寶貴價值？花了時間醞釀再度發亮？  ▲【立即訂閱「CSR@天下」電子報】http://bit.ly/2vcwNGv  #池上 #林懷民 #池上秋收稻穗藝術節 #地方創生 #台灣好基金會 #池上鄉文化藝術協會 #雲門舞集 #陳建年 #齊豫 #黃金稻田 #穀倉 #蔣勳,Link,,,10/30/20, ,11220,11220,0,12302,12302,0,199,155,161,1,1,11109,10100,0,0,169,0,0,0,0,0,0,0,0,0,0
127628276929_10157240564766930,https://www.facebook.com/cwgroup/posts/10157240564766930,#廣編企劃 【退休生活怎麼過？ #30而已 後，你該知道的基金攻略】 「30而已」，是今年網路熱門關鍵字，不少人喜歡在社群上使用，表示自己心態仍年輕，還在尋找與學習人生最重要的目標。  但躲在這四個字背後的網友，可能實際年齡已經來到40、50歲，很快就會面臨每個現代上班族都會遇到的現實問題---「退休生活怎麼過？」  退休生活的目標該如何設定？你準備好充裕的退休金了嗎？  #投資 #理財 #目標日期基金 #退休 #富蘭克林華美投信,Link,,,10/30/20, ,5952,5952,0,6469,6469,0,67,54,58,2,2,5942,5442,0,0,62,0,0,0,0,0,0,0,0,0,0
127628276929_10157246648336930,https://www.facebook.com/cwgroup/posts/10157246648336930,【去年有2497人死於此癌症】 未來城市FutureCity 「癌王」的別名，因無早期症狀，確診時多半已經不能積極治療，五年存活率僅7.7%，去年共2497人死於胰臟癌。  台大醫院胃腸肝膽科主治醫師廖偉智團隊成功開發世界首創「人工智慧偵測模型」，存活率提升逾十倍！  他怎麼做的？  #未來城市 #智慧城市  #智慧醫療 #台大醫院 #癌症 #胰臟癌 #AI #AI醫療 #腫瘤 #AI醫療影像,Link,,,10/30/20, ,67888,67888,0,73466,73466,0,1953,1737,1986,5,5,68981,63858,0,0,1799,0,0,0,0,0,0,0,0,0,0
127628276929_10157244698101930,https://www.facebook.com/cwgroup/posts/10157244698101930,【教改挑戰清單－108課綱上路一周年，你了解了多少？】  108課綱上路一周年，各界聲浪不斷，家長擔心孩子的升學管道，學生擔心變化的考試制度，老師擔心素養課程該如何規劃，眾多的擔心與煩惱成為108課綱的代名詞。  教育現場發生了什麼改變，又該如何真正落實？這些問題，你真的了解了嗎？《天下》為您整理108課綱基礎概念 ，透過文章深入了解教育現場>>  閱讀完整文章>>https://bit.ly/34zWfZE  #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中,Link,,,10/30/20, ,8026,8026,0,8826,8826,0,122,103,121,1,1,8020,7346,0,0,98,0,0,0,0,0,0,0,0,0,0
127628276929_10157244644911930,https://www.facebook.com/cwgroup/posts/10157244644911930,◤化危機為轉機 這樣做打造企業免疫力◢ 在高度競爭的時代下，危機處理成為企業相當重要的課題之一，企業如何將危機化為轉機？把握這決勝四大重點就對了！ --- 🎬 訂閱天下雜誌youtube，看盡天下事： >>https://bit.ly/3gR6jCc --- 🎬填問卷送「天下全閱讀」一個月： >>https://bit.ly/3oEB5Cz,Link,,,10/30/20, ,5323,5323,0,5763,5763,0,21,15,16,1,1,5287,4795,0,0,20,0,0,0,0,0,0,0,0,0,0
127628276929_10157246386856930,https://www.facebook.com/cwgroup/posts/10157246386856930,【失親的悲傷失落　可能會持續幾個月好幾年】 　 「是的，媽媽真的離開了」、「她不會再回來了」......  當照顧者的親人離世，一方面處在悲傷失落的狀態，另一方面生活重心突然被抽空而可能感到不知所措。  若是還要重新回到不熟悉的工作職場，更會對未知的環境產生焦慮與不安。,Link,,,10/29/20, ,22135,22135,0,23872,23872,0,630,573,604,2,2,22192,20759,0,0,572,0,0,0,0,0,0,0,0,0,0
127628276929_10157246404116930,https://www.facebook.com/cwgroup/posts/10157246404116930,【中年體重上升，是因為你沒做這些事】   過了40歲之後，要維持健康一年比一年難。新陳代謝變慢，加上活動量少、壓力大，不是你做了什麼，而是你沒做什麼，讓體重靜悄悄上升。  一位醫學博士在Web MD的專欄寫下自己40歲過後，維持身材的困擾，與有效的改變方法，不妨嘗試看看！,Link,,,10/29/20, ,49609,49609,0,53086,53086,0,3566,3521,4006,5,5,49046,46118,0,0,3085,0,0,0,0,0,0,0,0,0,0
127628276929_10157246436876930,https://www.facebook.com/cwgroup/posts/10157246436876930,【防房市泡沫，央行暗示隨時打房？】  房市今年不受疫情影響，買氣持續增溫，央行副總裁陳南光曾指出，房價持續上漲將對台灣資源配置造成扭曲，更損及長期經濟與生產力。  在昨天的理監事會議上多數理事認為，央行應持續監控房價變化，並討論實施選擇性信用管制的相關參考指標。  🔥免費訂閱《天下電子報》，每日關鍵新聞不漏接 >> https://bit.ly/3gezkXB,Link,,,10/29/20, ,18814,18814,0,19766,19766,0,625,575,658,2,2,18376,17413,0,0,572,0,0,0,0,0,0,0,0,0,0
127628276929_10157240563486930,https://www.facebook.com/cwgroup/posts/10157240563486930,#廣編企劃 【外送「女力」崛起：安全，才有真平權】  雖然職業不分性別、不分貴賤，但若打開門的那一刻， 發現提著外送餐盒的是一張女性臉孔，你是否也曾不經意閃過一絲詫異的神情？  #外送 #foodpanda #女性 #女性就業 #外送員,Link,,,10/29/20, ,11873,11873,0,13116,13116,0,119,85,88,2,2,12296,11144,0,0,107,0,0,0,0,0,0,0,0,0,0
127628276929_10157246226271930,https://www.facebook.com/cwgroup/posts/10157246226271930,【因為一場疫情，卻意外讓全球的「女力」都崛起】  同樣面對病毒的全面侵襲，女性領導的國家都表現優異，不約而同有效控制疫情和死亡案例，包括台灣總統蔡英文、紐西蘭總理阿爾登、德國總理梅克爾、丹麥總理梅特及芬蘭總理馬林等。這背後原因是？  🔥更多精彩內容，請看《不能只有台積電》 https://bit.ly/31lrYNn,Link,,,10/29/20, ,15037,15037,0,16942,16942,0,363,280,302,1,1,15758,14238,0,0,322,0,0,0,0,0,0,0,0,0,0
127628276929_10157246261311930,https://www.facebook.com/cwgroup/posts/10157246261311930,"【到西藏做田調、非洲教課，學生們如何達成？】  108課第二年，關於自主學習與學習歷程檔案依舊是很紅的議題。  成大不分系透過學生自行發想專案題目，從金融科技、社區營造，也有創立中國回台學生社群、甚至是到西藏一年做田野調查並寫一本書的計劃。這樣的安排培養出學生什麼樣的能力？  👉108課綱上路一周年你了解多少? 重點整理回顧>> https://bit.ly/34zWfZE 👉立即預購2020教育特刊>> https://bit.ly/30A3wra""",Link,,,10/29/20, ,5396,5396,0,5784,5784,0,58,39,43,1,1,5346,4754,0,0,46,0,0,0,0,0,0,0,0,0,0
127628276929_10157244864736930,https://www.facebook.com/cwgroup/posts/10157244864736930,【無聲之下，受害者如何成為加害者】 　 入圍本屆金馬獎8項提名、探討群體校園霸凌的電影《#無聲》，鉅細地描繪了封閉環境裡，性侵害是怎樣無聲地「被允許」發生，又怎樣讓每個身處其中的人，都可能變成加害者。 　 #本文不做劇情暴雷，而是探討性侵受害者是怎麼走向加害者之路、以及如何聽懂孩子的求救訊號…↘️,Link,,,10/29/20, ,9733,9733,0,10456,10456,0,181,164,204,0,0,9770,9132,0,0,166,0,0,0,0,0,0,0,0,0,0
127628276929_10157246214491930,https://www.facebook.com/cwgroup/posts/10157246214491930,【病毒、穆斯林仇恨，法國怎麼了？】  法國最近相當不平靜，除了因為疫情再度封城外，驚傳尼斯教堂附近恐攻，導致3人死亡。該國也因此提升全國警戒至最高級別。人類終究可以靠疫苗戰勝新冠病毒，但亙古存在的仇恨如何能解？  【加入《天下》Telegram ，每日早晨直送國內外重要新聞】點擊連結👉 http://t.me/cwmagazine,Link,,,10/29/20, ,52170,52170,0,56254,56254,0,2009,1910,2280,7,7,52855,48067,0,0,1808,0,0,0,0,0,0,0,0,0,0
127628276929_10157244964481930,https://www.facebook.com/cwgroup/posts/10157244964481930,#企業突圍【8個家族、350年歷史　龜甲萬醬油不分裂的秘訣是什麼？】 　 家族企業鬧分家，往往會陷入競爭關係，但龜甲萬這間百年企業，卻能在8個家族的共治之下，維持不敗的凝聚力。 　 身為市值1.24兆日圓的上市公司，龜甲萬的傳承策略是什麼？在龐大的利益下，家族間又有什麼「不成文的規定」？  - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/29/20, ,11072,11072,0,11950,11950,0,320,300,338,1,1,10638,9762,0,0,262,0,0,0,0,0,0,0,0,0,0
127628276929_10157245900916930,https://www.facebook.com/cwgroup/posts/10157245900916930,#今日熱文【特斯拉以後充電有多快？這家老牌釘書機廠最先知道】 　 「SDI手牌」釘書機是位在彰化的順德工業最廣為人知的產品，不過歷經三代轉型，已經不只是文具製造商，更是全球功率半導體導線架龍頭。這家67歲老企業是如何從一家鐵工廠做到變成特斯拉供應商？ 　 【加入《天下》Telegram ，每日早晨直送國內外重要新聞】 點擊連結👉 http://t.me/cwmagazine,Link,,,10/29/20, ,48284,48284,0,51692,51692,0,4112,3860,4669,4,4,28201,25739,0,0,1157,0,0,0,0,0,0,0,0,0,0
127628276929_10157245904641930,https://www.facebook.com/cwgroup/posts/10157245904641930,推案金額是第2名的3倍，神祕建商龍頭寶佳一週蓋一樓、每坪單價硬是低上萬元，圓了70萬人的首購夢——但卻是一場噩夢？  一篇論文揭祕,Link,,,10/29/20, ,550598,550598,0,574378,574378,0,70247,69687,93526,27,27,91143,85353,0,0,5599,0,0,0,0,0,0,0,0,0,0
127628276929_10157245855871930,https://www.facebook.com/cwgroup/posts/10157245855871930,＃天下晨間新聞　  美國科技巨擘財報熱燙燙出爐，表現不差，但怎麼股價都在盤後往下掉？聯電擺脫官司，逃出中美科技戰場！,Link,,,10/29/20, ,6461,6461,0,7054,7054,0,115,104,110,1,1,6525,6052,0,0,108,0,0,0,0,0,0,0,0,0,0
127628276929_10157242345771930,https://www.facebook.com/cwgroup/posts/10157242345771930,【為何台積可以越過台電，直接跟產地買綠電？3個原因一次看】  綠電自由化終於開花結果，台灣第一度「產地直送」的綠電，已傳輸到台積電。業界透露，來源正是位在嘉義鹽灘地的台灣艾貴義竹電廠。這對台灣綠電產業的未來發展，會有什麼影響？,Link,,,10/29/20, ,33945,33945,0,36597,36597,0,1378,1196,1454,3,4,34300,32060,0,0,1264,0,0,0,0,0,0,0,0,0,0
127628276929_10157242340251930,https://www.facebook.com/cwgroup/posts/10157242340251930,【沒有台灣電池，特斯拉交不了車　92歲石化業「鐵人」林書鴻專訪】  台中到美國內華達，竟然有一條鋰電池銅箔快運線，平均2天就得運一批到北美，供應世界最大電動車用戶。長春集團總裁林書鴻投入鋰電池銅箔研發長達8年，終於開發出能打入全球前5大鋰電池供應商的祕密武器。《天下》專訪這位石化業鐵人，探究他的經營心法，以及台灣在電動車市場的機會。,Link,,,10/29/20, ,24062,24062,0,26280,26280,0,835,726,916,4,4,23038,21022,0,0,515,0,0,0,0,0,0,0,0,0,0
127628276929_10157244888666930,https://www.facebook.com/cwgroup/posts/10157244888666930,【炎亞綸：對自己誠實才是最重要的事】 #對該說的事情說話_才是公眾人物應該發揮魅力的地方。 　 環境、性別、勞動權益…，這些藝人們避之唯恐不及的政治議題，卻是炎亞綸的臉書日常，從不避諱敏感議題，常常情緒一來就忍不住發言，藏不住話的個性，雖為他招致了一些困難，卻也讓他磨出獨特樣態。 　 從團體中較不起眼的小弟弟，跌跌撞撞，終於演到男主角，卻又因為批評電視台血汗，直接遭到平台封殺。 　 這一路走來的心路歷程，炎亞綸說他已經可以自然且坦然地面對，因為對自己誠實才是最重要的事。 --- 訂閱天下雜誌youtube，看盡天下事： >>https://bit.ly/3gR6jCc 　 #天下雜誌video,Video,,,10/29/20, ,56016,56016,0,59719,59719,0,1187,1024,1312,8,8,52747,48729,0,0,990,474,480,0,0,17433,17726,0,0,10553,402986
127628276929_10157243569961930,https://www.facebook.com/cwgroup/posts/10157243569961930,【大人的成熟指標──善於獨處，也樂在相處】  你毋須取悅任何一個人，但也不要看誰都不順眼。  若是你的年紀愈活愈大，在人際關係中依然不斷衝撞，把人生的道路愈走愈窄。,Link,,,10/29/20, ,103430,103430,0,113998,113998,0,9202,5611,6221,11,11,62741,58409,0,0,2674,0,0,0,0,0,0,0,0,0,0
127628276929_10157244888201930,https://www.facebook.com/cwgroup/posts/10157244888201930,#夜間輕讀【孤獨讓人成長，退休後也要熱情地生活】  「人的出生有三次，第一次是離開母親的子宮，第二物是脫離父母思想的青春叛逆期，第三次便是學會進出孤獨！」  如何面對退休後的空虛感，創造屬於自己的退休生活？王浩一說，退休的人更要懂得自律，在自我認識的過程中得到自信，在交朋友的過程中得到知識，進而成為重要的生命強度養分。  -- ▌升級《天下》LINE，立享3日網站免費暢讀，再送$100折價券 https://maac.io/1ffB2,Link,,,10/29/20, ,233836,233836,0,248807,248807,0,16150,12614,14257,21,21,49653,46494,0,0,1288,0,0,0,0,0,0,0,0,0,0
127628276929_10157244304546930,https://www.facebook.com/cwgroup/posts/10157244304546930,【愛了錯的人，怎麼愛，都是蹉跎，練習勇敢地離開】  排隊的時候，也許你該練習中途放棄，感情也是這樣。很多時候，不情願排隊的時間就這樣浪費，所以寧可在隊伍中繼續浪費自己。  這是人性，我們都厭惡花費時間而什麼都得不到，何況是你用漫長時光投注的人，無論是友誼還是愛情...  🔥免費訂閱《天下電子報》，每日關鍵新聞不漏接 >> https://bit.ly/3gezkXB,Link,,,10/29/20, ,35296,35296,0,38960,38960,0,1141,956,1115,4,4,36624,33469,0,0,1026,0,0,0,0,0,0,0,0,0,0
127628276929_10157243558326930,https://www.facebook.com/cwgroup/posts/10157243558326930,【僅國中肄業學歷，唐鳳專訪：台灣教育要走向「互助共好」，而非捉對廝殺】 　 因為在學校不斷被比較，唐鳳的童年並不快樂。不喜歡總是被當成指標，讓他早早就脫離傳統的體制內教育。 　 除了同儕間的比較，唐鳳還有個弟弟。記者好奇當唐鳳表現如此耀眼，弟弟要怎麼不活在她的光環底下？ 　 沒想到，唐家有獨到的教育觀：「別怕輸在起跑點，因為你只要轉身往反方向跑，就是第一名了」，因為「每個人都應該有不同的跑道，各自向前跑去就好了」。,Link,,,10/29/20, ,25678,25678,0,28232,28232,0,737,506,578,7,7,26506,24268,0,0,660,0,0,0,0,0,0,0,0,0,0
127628276929_10157244867841930,https://www.facebook.com/cwgroup/posts/10157244867841930,#國際視窗 #美國大選倒數5天【投給超人也可以？美國選票大解密！】 　 在海外的美國人，要怎麼投票呢？美國人的選票，不是一張，而是一大疊？只要有投票權，你想投給超人、蝙蝠俠都可以？ 　 看到這邊，你是不是也滿頭問號呢，《天下》特地找了在台灣的美國人，一路跟拍投票過程，替你解開上面的所有秘密！ 　 此外，我們還復刻了美國選票，只要點進網頁，你也能模擬投美國大選喔！  - 🔥不斷更新》美國總統大選動態　一次看搖擺州誰領先 >> https://bit.ly/2Ht6p64,Link,,,10/29/20, ,10674,10674,0,11367,11367,0,99,80,89,1,1,10596,9945,0,0,89,0,0,0,0,0,0,0,0,0,0
127628276929_10157244857616930,https://www.facebook.com/cwgroup/posts/10157244857616930,#Off學【最強跨界！為長榮航空、星巴克、城隍廟打造專屬啤酒】  近幾年精釀啤酒蔚為風潮，訴求沒有品飲知識的門檻，跟任何食物都百搭。  臺虎用在地食材釀酒，以創意闖出名號，至今已推出上百款口味：有以楊貴妃為靈感的荔枝啤酒，以多多綠為靈感的茉莉綠茶啤酒，還曾把鳳梨酥捏碎釀酒......許多企業慕名找上門，合作聯名或創造專屬酒款。  --------------------------------------------- 【給最懂生活的你，歡迎訂閱 Off學電子報】 https://bit.ly/2X9AYSK,Link,,,10/29/20, ,7056,7056,0,7677,7677,0,103,83,92,1,1,7112,6475,0,0,96,0,0,0,0,0,0,0,0,0,0
127628276929_10157244899411930,https://www.facebook.com/cwgroup/posts/10157244899411930,【凍結學費的後果　反而是富者受益，貧者受害】 　 台灣高教學雜費凍結17年，大學資源匱乏，教育品質因此落後國際，導致世界排名不斷下滑。但提升學費，真的就會排擠弱勢學生的機會嗎？ 　 漲學費跟照顧弱勢，其實是有辦法兼顧的！清大校長賀陳弘提出了解方，到底該怎麼做呢？  - 🔥更多精彩內容，請看最新出刊《不能只有台積電》>> https://bit.ly/31lrYNn,Link,,,10/29/20, ,23727,23727,0,25840,25840,0,573,527,612,1,1,24218,22185,0,0,524,0,0,0,0,0,0,0,0,0,0
127628276929_10157244790101930,https://www.facebook.com/cwgroup/posts/10157244790101930,◤陳淑芳：我就是我人生的主角◢ ＃演戲六十年_陳淑芳81歲首度叩關金馬影后 　 討論熱度超越小鮮肉，分別以《孤味》、《親愛的房客》入圍第57屆金馬獎最佳女主角、女配角。81歲的陳淑芳，在演戲超過60年後，終於首次挑戰影后寶座。 　 從鄉土劇、偶像劇到電影，19歲開始演媽媽之後，就演不回少女角色了。她將善於觀察的人格特質放進表演中，成為台灣典型母性角色的代表。 　 「當你接到劇本，讀第三遍，你就要成為那個角色了。」無論戲多戲少，就算只有一句台詞，陳淑芳也堅持要演好。 　 雖然經常是片場裡最年長的長輩，她仍與年輕人打成一片，期盼年輕人茁壯，「年齡算什麼，每天過得開心才是最重要的。」 --- 訂閱天下雜誌youtube，看盡天下事： >>https://bit.ly/3gR6jCc 　 #天下雜誌video　孤味 Little Big Women 親愛的房客 Dear Tenant　 威視電影 牽猴子電影粉絲俱樂部 金馬影展 TGHFF 莫子儀 MO Tzu-yi Morning,Video,,,10/29/20, ,203420,203420,0,218005,218005,0,8098,6448,9144,22,22,150157,140590,0,0,4694,4410,4410,0,0,67106,72250,0,0,16540,385258
127628276929_10157244763686930,https://www.facebook.com/cwgroup/posts/10157244763686930,【在山麓旁的校園，看到的是更遼闊的全世界】  「學校不應該因為位在偏鄉、或是小校，就犧牲孩子在學習上的可能性，」這間常被忽略、位在阿里山山麓的高中，如何透過課程教學，讓學生在超商看一條洗面乳的產地、在教室看一支手機如何組成，就能理解全球化？  👉108課綱上路一周年你了解多少? 重點整理回顧>> https://bit.ly/34zWfZE 👉立即預購2020教育特刊>> https://bit.ly/30A3wra,Link,,,10/29/20, ,16975,16975,0,18874,18874,0,337,254,270,0,0,16054,14288,0,0,210,0,0,0,0,0,0,0,0,0,0
127628276929_10157244861406930,https://www.facebook.com/cwgroup/posts/10157244861406930,【台北蝸居又現！室內氣溫高5度、僅能在流動廁所沐浴…】 　 台北又出現新的蝸居地點，有地主將10多個貨櫃隔成一間間的小房間，以每月3000元分租給20人居住。 　 因居住環境惡劣，加上地點涉嫌占用市有地，貨櫃屋目前已全被拆除，而屋主與租客的最終下場也曝了光。  - 📣加入《天下》Telegram ，限時免費讀天下 >> http://t.me/cwmagazine,Link,,,10/29/20, ,53747,53747,0,56965,56965,0,3376,3324,4061,4,4,53777,50673,0,0,3211,0,0,0,0,0,0,0,0,0,0
127628276929_10157244840751930,https://www.facebook.com/cwgroup/posts/10157244840751930,【美股三大指數重挫　白宮：美國好得很！】 　 道瓊昨（28）日暴跌942點，眼看三大指數都將創下半年來 #最大單週跌幅，這對強打經濟牌的川普來說，恐怕不是好消息。 　 股市雪崩止得住嗎，還是會一直跌下去？確診數不是新聞了，到底市場為什麼這次這麼驚嚇？  - 🔥不斷更新》美國總統大選動態　一次看搖擺州誰領先 >> https://bit.ly/2Ht6p64,Link,,,10/29/20, ,20221,20221,0,21943,21943,0,721,674,779,1,1,20416,18878,0,0,662,0,0,0,0,0,0,0,0,0,0
